fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-0.8149911532036365,0.8785606935787256,-1.3788632370875773,0.37300319046289393,1.5617475160184846,0.6309603355273931,-0.27220325253854777,0.001822157764519079,0.9555187698002862,-0.5388744161358564,0.14395958226424208,6.0
0.008018523674241692,0.7121123986144824,-0.747374316038061,0.03612387113573808,0.23351054788281836,-0.07680858913622693,2.184891680735776,0.001822157764519079,-0.9942455654541941,0.1388487989216742,-0.6057545086288664,5.0
-1.8143600465553453,-1.1465602284862315,-0.06326131823441815,-0.8060744271821505,1.440998700733424,-0.2790282818972612,0.14808930183732338,-0.49963749035234456,0.41765274628180843,-0.689479575037529,-1.1680400767986998,5.0
-0.2859135037821438,0.4069571911800366,-0.6421261625298081,0.20456353079931602,0.4146337708104086,-1.2901267457024328,-0.9834675753284836,0.5032818058813827,0.6865857580410473,-0.3129666777833462,0.3313881049875204,6.0
-0.10955428730831292,-0.8136636385577456,0.0946109120279611,-0.30075544819141703,-0.792854382040197,-0.2790282818972612,-0.4985146279717092,0.11325763512380836,-0.5908460478153358,0.6659668550775305,-0.6994687699905064,7.0
0.30195055113062663,0.46243995616811767,0.19985906553621363,0.878322169453627,0.5353825860954693,0.12541110362480737,0.01876851587551688,0.5589995445610273,-0.38914628899590814,-0.9906898928408759,-1.0743258154370599,4.0
-0.10955428730831292,0.739853781108523,-0.22113354849679726,-0.1323157885278391,-0.6117311591126059,-0.6834676674193298,-0.7248260034048706,0.11325763512380836,-0.12021327723666927,4.205188089266853,-0.13718320182067298,5.0
-0.8737775586949137,0.795336546096604,-1.2736150835793247,-0.8060744271821505,-1.758844904320682,-1.0879070529413983,-1.11278836129029,-0.22104879695412136,1.0899852756799056,-0.9153873133900392,-0.8868972927137831,5.0
-2.1670784795030076,-0.0369049287246113,-0.5895020857756819,-0.30075544819141703,-1.5173472737505609,-0.784577513799847,0.6330422491940978,-1.781145479984357,3.9137818991519104,-0.6141769955866923,2.486816116305209,4.0
-0.3446999092734206,2.265629818280751,0.8839720633398565,-0.1323157885278391,2.1051171848012578,0.6309603355273931,2.2172218772262275,0.22469311248309765,-0.45637954193571634,0.6659668550775305,-1.1680400767986998,5.0
0.24316414563934882,-1.313008523450475,1.357588754126994,-1.142953746509306,2.0447427771587274,-0.3801381282777784,-0.27220325253854777,0.168975373803453,-0.45637954193571634,-0.4635718366850196,-0.8868972927137831,5.0
-1.1089231806600215,-0.7026981085815834,-0.16850947174267084,-1.142953746509306,-0.792854382040197,-1.0879070529413983,-1.0804581647998386,-0.4439197516726999,0.1487197345225696,-0.6141769955866923,-1.1680400767986998,5.0
-1.5792144245902378,-1.2020429934743126,0.5682276028150983,-1.4798330658364618,-0.3098591208999549,-0.3801381282777784,1.6352783403980984,-0.6667907063913403,0.014253228642950155,-0.4635718366850196,-1.1680400767986998,5.0
0.30195055113062663,0.739853781108523,-0.010637241480291732,-0.9745140868457284,-0.3098591208999549,-1.1890168993219155,-0.7248260034048706,0.2804108511627423,-1.1287120713338135,0.7412694345283672,-1.1680400767986998,5.0
-0.9913503696774678,-0.0369049287246113,-1.168366930071072,-0.1323157885278391,-0.6117311591126059,-0.784577513799847,-0.9834675753284836,-0.5553552290319892,0.5521192521614279,-0.08705893943083598,-0.9806115540754214,6.0
-0.9913503696774678,-0.14787045870077342,-1.168366930071072,-0.30075544819141703,-0.6721055667551362,-0.9867972065608812,-1.0157977718189353,-0.6110729677116338,0.4848859992216196,-0.01175635997999925,-0.9806115540754214,6.0
0.18437774014807204,-0.8136636385577456,0.5156035260609718,1.215201488780783,0.11276173259775764,1.4398391065715304,2.3788728596784856,0.22469311248309765,-0.7925458066347634,-0.6141769955866923,-0.9806115540754214,5.0
-0.4034863147646979,-0.09238769371269236,-0.5895020857756819,0.878322169453627,1.8636195542311365,1.7431686457130817,0.8916838211177108,-0.6110729677116338,-0.9942455654541941,-0.08705893943083598,-0.230897463182313,6.0
-0.3446999092734206,0.5179227211561988,-1.168366930071072,2.5627187660894046,0.2938849555253487,0.9342898746689445,-0.013561680614934749,0.6704350219203167,0.1487197345225696,-0.8400847339392025,-0.8868972927137831,5.0
1.1249602280085038,-0.5917325786054216,1.6207091378976255,1.8889601274350938,-0.5513567514700756,-1.1890168993219155,-1.1451185577807417,0.2804108511627423,-1.8682778536717188,-0.08705893943083598,-0.7931830313521447,5.0
-0.2859135037821438,0.3514744261919555,-0.4316298555133028,0.03612387113573808,-0.18911030561489417,0.12541110362480737,0.2774100877991299,0.5032818058813827,0.7538190109808585,-0.38826925723418293,-0.4183259859055897,5.0
-0.5798455312385288,-0.7581808735696645,0.2524831422903401,0.20456353079931602,-0.3098591208999549,-0.6834676674193298,0.01876851587551688,-0.22104879695412136,0.6193525051012391,-0.7647821544883657,-0.9806115540754214,6.0
0.30195055113062663,-0.7026981085815834,0.7260998330774775,-0.1323157885278391,-0.00798708268730309,0.3276307963858417,0.21274969481822664,0.781870499279606,0.8210522639206667,-0.01175635997999925,-1.1680400767986998,5.0
-0.3446999092734206,0.9063020760727655,1.1997165238646146,-0.8060744271821505,2.165491592443788,0.4287406427663588,2.1525614842453242,0.11325763512380836,-0.7253125536949552,0.515361696175857,-1.0743258154370599,5.0
-0.46227272025597466,-0.0369049287246113,-0.5368780090215555,-0.6376347675185728,0.3542593631678791,-0.3801381282777784,-0.336863645519451,0.11325763512380836,0.41765274628180843,-0.16236151888167272,-0.8868972927137831,7.0
-0.7562047477123597,1.1559745185191304,-1.1157428533169456,-0.46919510785499496,0.11276173259775764,-0.2790282818972612,0.2774100877991299,0.001822157764519079,0.4848859992216196,-0.5388744161358564,-0.6057545086288664,5.0
-0.6386319367298056,1.1004917535310492,-1.1157428533169456,3.9944558732298168,0.4146337708104086,-1.1890168993219155,-1.11278836129029,-0.22104879695412136,0.6193525051012391,-1.8943208462509158,0.42510236634915877,5.0
-0.46227272025597466,-0.0369049287246113,-0.7999983927921874,-1.3113934061728838,-0.00798708268730309,-0.4812479746582955,-0.2075428595576445,0.11325763512380836,0.6865857580410473,-0.4635718366850196,-0.7931830313521447,5.0
-0.9913503696774678,0.9895262235548872,-1.0104946998086928,-1.142953746509306,-0.18911030561489417,-0.9867972065608812,-0.9834675753284836,-0.22104879695412136,0.8210522639206667,-0.4635718366850196,0.23767384362588043,5.0
0.5958825785870117,-1.1465602284862315,1.6207091378976255,-0.46919510785499496,-0.3098591208999549,1.1365095674299788,0.6330422491940978,0.168975373803453,-0.2546797831162887,1.1177823317825508,0.23767384362588043,5.0
-0.16834069279958971,0.9895262235548872,-1.1157428533169456,-0.6376347675185728,-0.3098591208999549,-0.784577513799847,-0.8541467893666771,-0.22104879695412136,0.1487197345225696,2.322623602995937,0.05024532090260372,6.0
-0.3446999092734206,0.5734054861442798,-0.9578706230545664,-0.6376347675185728,-0.18911030561489417,-0.07680858913622693,-0.5955052174430641,0.05753989644416372,0.014253228642950155,-0.7647821544883657,-0.8868972927137831,6.0
-0.3446999092734206,0.795336546096604,-0.16850947174267084,-0.30075544819141703,0.5353825860954693,0.12541110362480737,1.6352783403980984,-0.22104879695412136,0.014253228642950155,-1.2165976311933862,-0.8868972927137831,5.0
-0.3446999092734206,0.9063020760727655,-0.22113354849679726,-0.6376347675185728,0.2938849555253487,0.22652095000532452,1.570617947417195,-0.27676653563376596,-0.052980024296858066,-1.2165976311933862,-0.8868972927137831,5.0
0.008018523674241692,0.8230779285906445,-0.010637241480291732,-0.30075544819141703,0.2938849555253487,-0.4812479746582955,-0.07822207359583801,0.5589995445610273,-0.052980024296858066,-0.8400847339392025,-1.1680400767986998,4.0
0.8310282005521188,-1.1465602284862315,1.4628369076352468,0.37300319046289393,0.8976290319506515,1.237619413810496,1.214985786022227,1.0047414539981845,-0.2546797831162887,1.3436900701350603,-0.7931830313521447,5.0
0.30195055113062663,-0.6472153435935026,1.9890776751765105,-0.1323157885278391,0.8372546243081211,-0.6834676674193298,-0.11055227008628964,1.1161769313575356,1.4933847933187638,0.1388487989216742,0.05024532090260372,5.0
-0.8737775586949137,1.4333883434595356,-1.3788632370875773,0.20456353079931602,1.5013731083759543,-0.17791843551674408,-0.4985146279717092,0.001822157764519079,1.3589182874391443,-0.689479575037529,0.23767384362588043,6.0
-0.9325639641861905,1.239198666001252,-0.747374316038061,-0.46919510785499496,0.4146337708104086,-0.3801381282777784,1.1179951965508723,-0.4439197516726999,0.41765274628180843,-0.9153873133900392,-0.3246117245439514,5.0
0.008018523674241692,0.5456641036502392,-0.32638170200504996,-1.3113934061728838,0.05238732495522727,1.1365095674299788,2.3788728596784856,0.3361285898423869,-1.0614788183940023,3.6027674536601615,-1.2617543381603382,4.0
-1.2264959916425755,-0.42528428364117843,-0.32638170200504996,-1.142953746509306,-0.6117311591126059,-1.2901267457024328,-0.9834675753284836,-0.4439197516726999,0.6193525051012391,-0.6141769955866923,-1.1680400767986998,5.0
-0.5210591257472514,-0.14787045870077342,1.0944683703563618,-0.46919510785499496,0.4146337708104086,0.5298504891468759,0.8916838211177108,0.22469311248309765,0.283186240402189,-0.5388744161358564,-1.2617543381603382,5.0
-1.1677095861512987,-1.2575257584623938,1.1470924471104882,-0.8060744271821505,-0.6117311591126059,0.22652095000532452,0.5037214632322913,-0.3882020129930553,0.8210522639206667,1.0424797523317142,-0.13718320182067298,6.0
-0.8149911532036365,0.1295433662396319,-0.5895020857756819,-0.1323157885278391,-0.18911030561489417,0.3276307963858417,-0.17521266306719288,-0.27676653563376596,0.6193525051012391,-0.38826925723418293,-0.3246117245439514,5.0
-0.3446999092734206,-0.2033532236888545,-0.010637241480291732,-0.6376347675185728,-1.0343520126103185,-0.6834676674193298,-0.46618443148125754,0.001822157764519079,0.4848859992216196,-0.01175635997999925,-0.7931830313521447,5.0
0.5958825785870117,-0.7581808735696645,0.9365961400939828,-0.30075544819141703,1.6824963313035455,1.8442784920935988,2.5728540386211955,0.6704350219203167,-1.1959453242736218,4.355793248168527,-0.8868972927137831,5.0
-0.7562047477123597,0.5179227211561988,-0.9578706230545664,-0.8060744271821505,-0.18911030561489417,-0.784577513799847,-0.6924958069144189,0.6704350219203167,1.0899852756799056,-0.8400847339392025,-1.3554685995219766,5.0
-0.2271270982908665,-0.0369049287246113,-0.010637241480291732,-0.6376347675185728,-0.00798708268730309,2.6531572631377363,3.0578069859779697,-0.10961331959483206,-0.5908460478153358,-0.7647821544883657,-0.8868972927137831,5.0
-1.9319328575378996,2.7372333206794393,-1.168366930071072,-1.4798330658364618,-2.060716942533334,2.552047416757219,1.2796461790031304,-1.5582745252657164,2.9052831050547665,-1.2165976311933862,0.05024532090260372,4.0
-2.1082920740117306,0.4069571911800366,-0.484253932267429,0.03612387113573808,-1.2758496431804394,0.12541110362480737,1.9585803053026145,-1.892580957343646,3.5776156344528633,-0.3129666777833462,2.2993875935819323,6.0
-0.8737775586949137,1.3779055784714545,-1.3788632370875773,1.215201488780783,1.3806242930908936,-0.784577513799847,-0.7248260034048706,-0.053895580915125564,0.888285516860478,-0.6141769955866923,0.23767384362588043,5.0
-0.7562047477123597,-0.14787045870077342,-0.06326131823441815,-0.46919510785499496,-0.5513567514700756,-1.2901267457024328,-0.7571561998953222,-0.1653310582744767,-0.45637954193571634,-0.08705893943083598,-1.1680400767986998,5.0
-0.4034863147646979,2.0714401408224674,-1.0631187765628192,0.37300319046289393,-0.00798708268730309,-1.0879070529413983,-1.1451185577807417,0.05753989644416372,0.4848859992216196,-0.6141769955866923,-0.6057545086288664,5.0
-0.10955428730831292,0.10180198374559135,-0.4316298555133028,-0.6376347675185728,0.05238732495522727,-0.2790282818972612,-0.336863645519451,0.3361285898423869,-0.12021327723666927,-0.38826925723418293,-1.3554685995219766,6.0
0.008018523674241692,0.46243995616811767,0.19985906553621363,-0.30075544819141703,0.2938849555253487,-0.4812479746582955,0.14808930183732338,0.3361285898423869,0.5521192521614279,-0.23766409833250945,-0.230897463182313,6.0
-0.2859135037821438,-0.14787045870077342,0.19985906553621363,-0.6376347675185728,-0.24948471325742455,-0.784577513799847,-0.7571561998953222,-0.3882020129930553,-0.052980024296858066,-0.6141769955866923,-0.043468940459034634,6.0
-0.10955428730831292,0.2682502787098339,-0.22113354849679726,-0.30075544819141703,-0.12873589797236382,-0.3801381282777784,0.6330422491940978,0.05753989644416372,-0.1874465301764775,-0.9906898928408759,-1.1680400767986998,5.0
-0.6386319367298056,-0.2033532236888545,-0.11588539498854457,-0.1323157885278391,-0.5513567514700756,-1.0879070529413983,-0.3045334490289994,-0.3324842743134106,0.08148648158276137,-1.2165976311933862,-0.9806115540754214,5.0
-1.2264959916425755,0.5734054861442798,0.2524831422903401,-0.9745140868457284,0.5353825860954693,-0.07680858913622693,0.6007120527036461,0.168975373803453,0.9555187698002862,1.1177823317825508,-1.0743258154370599,5.0
-0.16834069279958971,-1.0910774634981506,1.4102128308811204,0.37300319046289393,0.7165058090230604,0.22652095000532452,1.1179951965508723,0.5589995445610273,0.35041949334200023,1.1930849112333877,-0.7931830313521447,6.0
-0.10955428730831292,1.4333883434595356,1.357588754126994,-0.46919510785499496,2.5881124459415,2.1476080312351504,3.478099540353841,0.168975373803453,-0.7253125536949552,0.36475653727418356,-1.0743258154370599,5.0
-0.2859135037821438,0.18502613122771294,-0.37900577875917635,-0.8060744271821505,1.5013731083759543,-0.3801381282777784,0.05109871236596851,-0.10961331959483206,-0.8597790595745747,2.1720184440942645,-0.8868972927137831,5.0
0.06680492916551847,0.5179227211561988,-0.9052465463004401,-0.1323157885278391,0.2938849555253487,-0.4812479746582955,2.023240698283518,-0.10961331959483206,-1.1287120713338135,0.1388487989216742,-0.6057545086288664,5.0
0.06680492916551847,0.4069571911800366,-0.8526224695463137,-0.1323157885278391,0.3542593631678791,-0.17791843551674408,2.120231287754873,-0.10961331959483206,-1.1287120713338135,0.1388487989216742,-0.6057545086288664,5.0
1.066173822517227,-1.2020429934743126,0.9365961400939828,0.03612387113573808,0.05238732495522727,0.6309603355273931,0.01876851587551688,1.227612408716825,0.014253228642950155,0.21415137837251094,-0.6994687699905064,6.0
0.6546689840782884,-0.7026981085815834,0.2524831422903401,-0.1323157885278391,0.65613140138053,-0.2790282818972612,0.5360516597227429,0.001822157764519079,-1.6665780948522912,-0.08705893943083598,0.05024532090260372,6.0
0.008018523674241692,0.07406060125155083,0.0946109120279611,-0.6376347675185728,-0.12873589797236382,-0.4812479746582955,-0.17521266306719288,0.6704350219203167,0.4848859992216196,-0.23766409833250945,-0.4183259859055897,6.0
-0.2859135037821438,0.18502613122771294,-0.747374316038061,-0.46919510785499496,0.173136140240288,-0.8856873601803641,-0.5631750209526124,0.22469311248309765,0.35041949334200023,-1.0659924722917127,-0.9806115540754214,6.0
0.30195055113062663,0.1295433662396319,-1.168366930071072,-0.1323157885278391,2.406989223013909,-0.17791843551674408,0.34207048078003316,-0.22104879695412136,-0.7253125536949552,-0.3129666777833462,0.42510236634915877,6.0
-0.7562047477123597,0.9063020760727655,-0.9578706230545664,-0.8060744271821505,1.0787522548782427,0.6309603355273931,1.408966964964937,-0.3882020129930553,0.1487197345225696,-0.7647821544883657,-1.1680400767986998,6.0
-0.5798455312385288,0.934043458566806,-1.3788632370875773,0.37300319046289393,-0.24948471325742455,-1.2901267457024328,-1.048127968309387,0.781870499279606,1.1572185286197167,-0.9153873133900392,-1.1680400767986998,5.0
-0.16834069279958971,1.0172676060489276,-1.3788632370875773,0.5414428501264719,0.05238732495522727,-0.4812479746582955,-0.3691938420099027,0.5589995445610273,0.8210522639206667,-0.8400847339392025,-0.8868972927137831,5.0
-0.2859135037821438,-0.14787045870077342,-0.484253932267429,-1.142953746509306,0.173136140240288,0.5298504891468759,1.829259519340808,-0.3324842743134106,0.4848859992216196,-1.2165976311933862,-0.8868972927137831,5.0
0.41952336211318025,0.5179227211561988,-1.168366930071072,-0.6376347675185728,4.037098229362227,1.1365095674299788,1.4412971614553884,1.0047414539981845,-1.0614788183940023,0.4400591167250203,-0.9806115540754214,5.0
-0.05076788181703614,4.457199035309951,-1.3788632370875773,-0.9745140868457284,0.11276173259775764,-1.2901267457024328,-1.0804581647998386,-0.10961331959483206,1.4261515403789526,-1.1412950517425493,0.42510236634915877,5.0
-0.10955428730831292,4.457199035309951,-1.3788632370875773,-0.8060744271821505,0.173136140240288,-1.2901267457024328,-1.0804581647998386,-0.10961331959483206,1.4933847933187638,-1.2165976311933862,0.42510236634915877,5.0
-0.16834069279958971,0.3514744261919555,-0.5368780090215555,-0.8060744271821505,-0.8532287896827273,-1.2901267457024328,-0.951137378838032,-0.22104879695412136,0.6865857580410473,2.0967158646434276,0.05024532090260372,7.0
-1.2852823971338527,-0.8136636385577456,-0.5895020857756819,-0.8060744271821505,-0.43060793618501564,-0.9867972065608812,-0.8541467893666771,-0.6110729677116338,0.6865857580410473,-0.5388744161358564,-0.9806115540754214,5.0
-0.16834069279958971,1.2114572835072113,1.5680850611434995,-0.46919510785499496,2.3466148153713786,1.4398391065715304,2.8638258070352602,0.11325763512380836,-0.5236127948755246,0.1388487989216742,-0.9806115540754214,5.0
-1.5792144245902378,-0.14787045870077342,-0.9052465463004401,0.03612387113573808,-1.8192193119632123,0.12541110362480737,1.7322689298694531,-1.613992263945361,2.09848406977705,-0.08705893943083598,2.3931018549435707,5.0
-0.9913503696774678,-0.14787045870077342,-1.326239160333451,-1.3113934061728838,-1.1551008278953792,0.12541110362480737,-0.6278354139335157,-0.7782261837506296,0.5521192521614279,-0.4635718366850196,-0.6057545086288664,6.0
-0.2271270982908665,2.8481988506556015,-1.1157428533169456,-0.1323157885278391,0.2938849555253487,-0.2790282818972612,-0.5308448244621609,-0.3882020129930553,-0.658079300755144,-0.689479575037529,-0.5120402472672281,6.0
0.06680492916551847,1.2114572835072113,-0.7999983927921874,-0.6376347675185728,0.65613140138053,0.02430125724429022,0.5683818562131946,-0.053895580915125564,-0.8597790595745747,1.3436900701350603,-0.7931830313521447,5.0
0.008018523674241692,1.045008988542968,-0.5895020857756819,-0.8060744271821505,0.5957569937379997,-0.5823578210388126,0.21274969481822664,0.11325763512380836,-0.5908460478153358,0.9671771728808775,-0.8868972927137831,5.0
-0.6386319367298056,-0.6194739610994622,0.5156035260609718,-0.46919510785499496,0.11276173259775764,-0.2790282818972612,-0.013561680614934749,0.3361285898423869,1.0899852756799056,-0.01175635997999925,-1.1680400767986998,5.0
-0.2859135037821438,0.18502613122771294,-0.37900577875917635,-0.30075544819141703,0.11276173259775764,-0.07680858913622693,1.9262501088121629,-0.22104879695412136,0.08148648158276137,-0.7647821544883657,-0.8868972927137831,5.0
-0.2859135037821438,0.18502613122771294,-0.37900577875917635,-0.46919510785499496,0.11276173259775764,0.12541110362480737,2.023240698283518,-0.22104879695412136,0.014253228642950155,-0.7647821544883657,-0.8868972927137831,5.0
-1.8143600465553453,-1.0355946985100695,-1.3788632370875773,-0.8060744271821505,-1.758844904320682,1.1365095674299788,0.5683818562131946,-2.784064776218022,2.4346503344760997,1.1177823317825508,3.3302444685599575,6.0
-1.1677095861512987,-0.7581808735696645,-0.9578706230545664,-0.9745140868457284,-0.792854382040197,-1.2901267457024328,-0.8218165928762254,-0.6667907063913403,0.1487197345225696,-0.4635718366850196,-0.9806115540754214,5.0
-0.10955428730831292,0.795336546096604,1.5154609843893732,-0.8060744271821505,2.286240407728849,1.6420587993325646,3.0901371824684216,0.11325763512380836,-0.9942455654541941,-0.16236151888167272,-0.9806115540754214,5.0
-1.4616416136076837,0.8508193110846851,-1.2736150835793247,-0.8060744271821505,0.47500817845293897,0.5298504891468759,1.570617947417195,-1.2239680931878485,1.4933847933187638,-0.9153873133900392,-0.4183259859055897,5.0
-0.8149911532036365,-0.2033532236888545,-0.8526224695463137,0.03612387113573808,-0.3098591208999549,-0.3801381282777784,-0.4985146279717092,-0.3882020129930553,0.6865857580410473,-0.4635718366850196,-0.230897463182313,6.0
-0.05076788181703614,-0.7026981085815834,0.9365961400939828,0.878322169453627,0.5957569937379997,-0.4812479746582955,-0.07822207359583801,0.5032818058813827,1.4261515403789526,-0.23766409833250945,0.05024532090260372,6.0
-0.5798455312385288,-1.0910774634981506,1.0944683703563618,-0.30075544819141703,-0.12873589797236382,-1.0879070529413983,-1.11278836129029,-0.4439197516726999,0.08148648158276137,-0.8400847339392025,-0.13718320182067298,6.0
-0.46227272025597466,0.4069571911800366,-1.2209910068251983,-0.8060744271821505,0.9580034395931819,0.9342898746689445,1.7322689298694531,-0.8896616611099188,0.21595298746238079,-0.7647821544883657,-0.3246117245439514,5.0
-0.6974183422210829,0.8508193110846851,-1.3788632370875773,-0.1323157885278391,-0.37023352854248526,-0.3801381282777784,-0.7571561998953222,0.168975373803453,1.0899852756799056,-1.0659924722917127,-1.0743258154370599,5.0
-0.8737775586949137,0.4069571911800366,-0.4316298555133028,-0.6376347675185728,-0.00798708268730309,0.22652095000532452,1.311976375493582,0.11325763512380836,1.829551058017811,-0.5388744161358564,-1.0743258154370599,6.0
-0.4034863147646979,2.348853965762872,-1.2209910068251983,-0.46919510785499496,0.65613140138053,-0.8856873601803641,-0.8218165928762254,-0.3882020129930553,-0.7925458066347634,-0.6141769955866923,-0.7931830313521447,5.0
-0.4034863147646979,0.8508193110846851,-1.2736150835793247,-1.6482727255000393,-0.43060793618501564,-0.6834676674193298,-0.8218165928762254,-0.053895580915125564,-0.9942455654541941,3.3015571358568145,-1.1680400767986998,4.0
-0.2859135037821438,0.01857783626346976,-1.168366930071072,-0.9745140868457284,-0.18911030561489417,0.12541110362480737,-0.46618443148125754,-0.10961331959483206,0.08148648158276137,-0.6141769955866923,-0.4183259859055897,6.0
-0.2859135037821438,0.5734054861442798,1.1470924471104882,-0.9745140868457284,1.2598754778058336,-0.17791843551674408,1.6352783403980984,-0.27676653563376596,-0.8597790595745747,-0.16236151888167272,-0.8868972927137831,5.0
-0.8737775586949137,0.6288882511323608,-0.8526224695463137,-0.30075544819141703,0.3542593631678791,0.22652095000532452,1.7969293228503564,-0.5553552290319892,0.1487197345225696,-0.9153873133900392,-0.230897463182313,5.0
-0.5798455312385288,0.1295433662396319,-1.2209910068251983,-1.142953746509306,-0.43060793618501564,0.12541110362480737,-0.11055227008628964,-0.5553552290319892,0.35041949334200023,-1.2165976311933862,-1.3554685995219766,4.0
-0.8737775586949137,0.5734054861442798,-1.0104946998086928,-0.30075544819141703,0.5957569937379997,-0.4812479746582955,-0.04589187710538638,-0.722508445070985,1.0227520227400972,-0.689479575037529,-0.043468940459034634,6.0
-0.2271270982908665,1.9882159933403456,-1.2209910068251983,-0.8060744271821505,-1.2758496431804394,-1.1890168993219155,-1.209778950761645,0.3361285898423869,0.283186240402189,-2.3461363229559358,-1.2617543381603382,4.0
